cites_first_order_id,id,doi,title,publication_date,type,cited_by_api_url,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name
https://openalex.org/W2931144334,https://openalex.org/W3082025976,https://doi.org/10.1007/s00232-020-00136-z,Entry Inhibitors: Efficient Means to Block Viral Infection,2020-08-30,review,https://api.openalex.org/works?filter=cites:W3082025976,interferon and immune responses,Immunology,Life Sciences,interferon and immune responses; Influenza Virus Research Studies; SARS-CoV-2 and COVID-19 Research,Immunology and Microbiology; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Broad spectrum; Pandemic,Viral entry; Virology; Virus; Broad spectrum; Biology; Antibody; Coronavirus disease 2019 (COVID-19); Pandemic; Computational biology; Viral replication; Immunology; Medicine; Infectious disease (medical specialty); Chemistry; Disease; Pathology; Combinatorial chemistry,"Antiviral Agents; Betacoronavirus; Coronavirus Infections; Membrane Fusion; Pneumonia, Viral; Virus Internalization; Antiviral Agents; Betacoronavirus; Betacoronavirus; COVID-19; Coronavirus Infections; Coronavirus Infections; Coronavirus Infections; Humans; Membrane Fusion; Pandemics; Pneumonia, Viral; Pneumonia, Viral; Pneumonia, Viral; SARS-CoV-2; Virus Internalization",therapeutic use; drug effects; drug therapy; drug effects; drug therapy; drug effects; None; None; isolation & purification; None; None; virology; epidemiology; None; None; None; None; virology; epidemiology; None; None
https://openalex.org/W2931144334,https://openalex.org/W3110275382,https://doi.org/10.3389/fpsyt.2020.565098,A Systematic Review of the Impact of Viral Respiratory Epidemics on Mental Health: An Implication on the Coronavirus Disease 2019 Pandemic,2020-11-23,review,https://api.openalex.org/works?filter=cites:W3110275382,COVID-19 and Mental Health,Clinical Psychology,Social Sciences,"COVID-19 and Mental Health; Resilience and Mental Health; Optimism, Hope, and Well-being",Psychology; Psychology; Psychology,Social Sciences; Social Sciences; Social Sciences,PsycINFO; CINAHL; Pandemic; Depression,Medicine; Mental health; PsycINFO; CINAHL; Pandemic; Public health; Depression (economics); Anxiety; Population; Psychiatry; Health care; Mental illness; MEDLINE; Disease; Psychological intervention; Environmental health; Coronavirus disease 2019 (COVID-19); Internal medicine; Nursing; Infectious disease (medical specialty); Political science; Law; Economics; Macroeconomics; Economic growth,,
https://openalex.org/W2931144334,https://openalex.org/W3175078351,https://doi.org/10.25118/2236-918x-10-2-2,Pandemia de medo e Covid-19: impacto na saúde mental e possíveis estratégias,2020-06-30,article,https://api.openalex.org/works?filter=cites:W3175078351,COVID-19 and Mental Health,Clinical Psychology,Social Sciences,"COVID-19 and Mental Health; Education during COVID-19 pandemic; Health, Nursing, Elderly Care",Psychology; Social Sciences; Health Professions,Social Sciences; Social Sciences; Health Sciences,2019-20 coronavirus outbreak,Coronavirus disease 2019 (COVID-19); 2019-20 coronavirus outbreak; Psychology; Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); Political science; Medicine; Virology; Outbreak; Disease; Infectious disease (medical specialty); Pathology,,
https://openalex.org/W2931144334,https://openalex.org/W3112360699,https://doi.org/10.1080/13683500.2020.1850653,COVID-19 and sectoral employment trends: assessing resilience in the US leisure and hospitality industry,2020-12-07,article,https://api.openalex.org/works?filter=cites:W3112360699,Sport and Mega-Event Impacts,Sociology and Political Science,Social Sciences,Sport and Mega-Event Impacts; Diverse Aspects of Tourism Research; Wine Industry and Tourism,"Social Sciences; Social Sciences; Business, Management and Accounting",Social Sciences; Social Sciences; Social Sciences,Hospitality; Vulnerability; Resilience; Sectoral analysis,Hospitality; Psychological resilience; Accommodation; Vulnerability (computing); Hospitality industry; Resilience (materials science); Fragility; Coronavirus disease 2019 (COVID-19); Sectoral analysis; Tourism; Business; Economics; Labour economics; Demographic economics; Marketing; Political science; Psychology; Computer science; Computer security; Physical chemistry; Law; Chemistry; Thermodynamics; Physics; Neuroscience; Psychotherapist; Pathology; Medicine; Disease; Infectious disease (medical specialty),,
https://openalex.org/W2931144334,https://openalex.org/W3139108103,https://doi.org/10.3390/su13063221,Impact of COVID-19 Pandemic in Public Mental Health: An Extensive Narrative Review,2021-03-15,article,https://api.openalex.org/works?filter=cites:W3139108103,COVID-19 and Mental Health,Clinical Psychology,Social Sciences,COVID-19 and Mental Health; COVID-19 Pandemic Impacts; Healthcare professionals’ stress and burnout,"Psychology; Economics, Econometrics and Finance; Health Professions",Social Sciences; Social Sciences; Health Sciences,Pandemic; Stressor,Mental health; Psychosocial; Pandemic; Public health; Psychological intervention; Population; Stressor; Public relations; Psychology; Political science; Environmental health; Medicine; Business; Psychiatry; Coronavirus disease 2019 (COVID-19); Nursing; Disease; Infectious disease (medical specialty); Pathology,,
https://openalex.org/W2931144334,https://openalex.org/W3094643029,https://doi.org/10.1007/s12652-020-02617-4,Big data analytics as a tool for fighting pandemics: a systematic review of literature,2020-10-29,review,https://api.openalex.org/works?filter=cites:W3094643029,Artificial Intelligence in Healthcare,Health Information Management,Health Sciences,Artificial Intelligence in Healthcare; Data-Driven Disease Surveillance; Big Data and Business Intelligence,"Health Professions; Medicine; Business, Management and Accounting",Health Sciences; Health Sciences; Social Sciences,Pandemic; Data Analysis,Big data; Data science; Pandemic; Computer science; Context (archaeology); Analytics; Data collection; Data analysis; Social media; Field (mathematics); Coronavirus disease 2019 (COVID-19); Data mining; Infectious disease (medical specialty); World Wide Web; Geography; Medicine; Disease; Social science; Archaeology; Mathematics; Pathology; Sociology; Pure mathematics,,
https://openalex.org/W2931144334,https://openalex.org/W3107412307,https://doi.org/10.1016/j.nantod.2020.101031,Nanotechnology for virus treatment,2020-12-01,review,https://api.openalex.org/works?filter=cites:W3107412307,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; SARS-CoV-2 detection and testing; RNA Interference and Gene Delivery,"Medicine; Medicine; Biochemistry, Genetics and Molecular Biology",Health Sciences; Health Sciences; Life Sciences,Pandemic,Pandemic; Outbreak; Ebola virus; Vaccination; Virus; Coronavirus disease 2019 (COVID-19); Virology; Medicine; Disease; Risk analysis (engineering); Intensive care medicine; Infectious disease (medical specialty); Pathology,,
https://openalex.org/W2931144334,https://openalex.org/W3087899374,https://doi.org/10.1186/s40101-020-00239-5,"Implications of human activities for (re)emerging infectious diseases, including COVID-19",2020-09-25,review,https://api.openalex.org/works?filter=cites:W3087899374,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Viral Infections and Outbreaks Research; COVID-19 epidemiological studies,Medicine; Medicine; Mathematics,Health Sciences; Health Sciences; Physical Sciences,Pandemic; Global Health; Emerging infectious disease,Pandemic; Coronavirus disease 2019 (COVID-19); Disease; Global health; Multidisciplinary approach; Infectious disease (medical specialty); Environmental health; Transmission (telecommunications); Economic growth; Business; Emerging infectious disease; Risk analysis (engineering); Development economics; Medicine; Political science; Computer science; Health care; Economics; Telecommunications; Pathology; Law,"Betacoronavirus; Communicable Diseases, Emerging; Coronavirus Infections; Human Activities; Pneumonia, Viral; Animals; COVID-19; Climate Change; Communicable Diseases, Emerging; Coronavirus Infections; Coronavirus Infections; Humans; Internationality; Pandemics; Pneumonia, Viral; Pneumonia, Viral; SARS-CoV-2",None; virology; epidemiology; None; epidemiology; None; None; None; None; None; transmission; None; None; None; None; transmission; None
https://openalex.org/W2931144334,https://openalex.org/W3103423483,https://doi.org/10.1021/acs.analchem.0c04677,Point of Care Sensors for Infectious Pathogens,2020-11-20,review,https://api.openalex.org/works?filter=cites:W3103423483,SARS-CoV-2 detection and testing,Infectious Diseases,Health Sciences,SARS-CoV-2 detection and testing; Biosensors and Analytical Detection; Advanced biosensing and bioanalysis techniques,"Medicine; Engineering; Biochemistry, Genetics and Molecular Biology",Health Sciences; Physical Sciences; Life Sciences,Altmetrics; Icon,Citation; Altmetrics; Library science; Social media; World Wide Web; Icon; Computer science; Programming language,"Biosensing Techniques; COVID-19; Point-of-Care Systems; SARS-CoV-2; COVID-19; Colorimetry; Electrochemical Techniques; Humans; SARS-CoV-2; Signal Transduction; Spectrometry, Fluorescence; Surface Plasmon Resonance",None; diagnosis; None; pathogenicity; None; None; None; None; None; None; None; None
https://openalex.org/W2931144334,https://openalex.org/W3115710812,https://doi.org/10.3389/fimmu.2020.608460,RNA Vaccines: A Suitable Platform for Tackling Emerging Pandemics?,2020-12-22,review,https://api.openalex.org/works?filter=cites:W3115710812,RNA Interference and Gene Delivery,Molecular Biology,Life Sciences,RNA Interference and Gene Delivery; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,"Biochemistry, Genetics and Molecular Biology; Medicine; Agricultural and Biological Sciences",Life Sciences; Health Sciences; Life Sciences,Pandemic; Tolerability,Pandemic; Immunogenicity; RNA; Tolerability; Clinical trial; Medicine; Virology; Coronavirus disease 2019 (COVID-19); Computational biology; Biology; Immunology; Bioinformatics; Immune system; Pharmacology; Disease; Gene; Infectious disease (medical specialty); Adverse effect; Genetics; Pathology,"Pandemics; RNA, Messenger; Vaccines, DNA; Animals; Humans; Pandemics",prevention & control; None; None; None; None; None
https://openalex.org/W2931144334,https://openalex.org/W3081530560,https://doi.org/10.4040/jkan.20125,"Disease Prevention Knowledge, Anxiety, and Professional Identity during COVID-19 Pandemic in Nursing Students in Zhengzhou, China",2020-01-01,article,https://api.openalex.org/works?filter=cites:W3081530560,COVID-19 and Mental Health,Clinical Psychology,Social Sciences,COVID-19 and Mental Health; Healthcare professionals’ stress and burnout; Resilience and Mental Health,Psychology; Health Professions; Psychology,Social Sciences; Health Sciences; Social Sciences,Pandemic; 2019-20 coronavirus outbreak,Pandemic; Coronavirus disease 2019 (COVID-19); China; Anxiety; 2019-20 coronavirus outbreak; Nursing; Psychology; Identity (music); Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); Medicine; Medical education; Disease; Psychiatry; Infectious disease (medical specialty); Virology; Political science; Pathology; Philosophy; Outbreak; Law; Aesthetics,,
https://openalex.org/W2931144334,https://openalex.org/W3112738386,https://doi.org/10.1016/j.talanta.2020.122026,Nanomaterial application in bio/sensors for the detection of infectious diseases,2020-12-17,review,https://api.openalex.org/works?filter=cites:W3112738386,Advanced biosensing and bioanalysis techniques,Molecular Biology,Life Sciences,Advanced biosensing and bioanalysis techniques; Biosensors and Analytical Detection; SARS-CoV-2 detection and testing,"Biochemistry, Genetics and Molecular Biology; Engineering; Medicine",Life Sciences; Physical Sciences; Health Sciences,Nanomaterials,Nanomaterials; Nanotechnology; Biosensor; Biochemical engineering; Human health; Infectious disease (medical specialty); Risk analysis (engineering); Computer science; Disease; Environmental health; Business; Engineering; Materials science; Medicine; Pathology,Biosensing Techniques; Communicable Diseases; Nanostructures; Communicable Diseases; Electrochemical Techniques; Humans; Point-of-Care Systems,None; None; None; diagnosis; None; None; None
https://openalex.org/W2931144334,https://openalex.org/W3173502796,https://doi.org/10.1016/j.heliyon.2021.e07371,The roles of machine learning methods in limiting the spread of deadly diseases: A systematic review,2021-06-01,review,https://api.openalex.org/works?filter=cites:W3173502796,Data-Driven Disease Surveillance,Epidemiology,Health Sciences,Data-Driven Disease Surveillance; Anomaly Detection Techniques and Applications; COVID-19 epidemiological studies,Medicine; Computer Science; Mathematics,Health Sciences; Physical Sciences; Physical Sciences,Limiting,Machine learning; Limiting; Outbreak; Artificial intelligence; Infectious disease (medical specialty); Computer science; Disease; Scopus; Coronavirus disease 2019 (COVID-19); Support vector machine; Data science; MEDLINE; Medicine; Biology; Engineering; Virology; Pathology; Mechanical engineering; Biochemistry,,
https://openalex.org/W2931144334,https://openalex.org/W4221090702,https://doi.org/10.1016/j.ijhm.2022.103199,How does COVID-19 differ from previous crises? A comparative study of health-related crisis research in the tourism and hospitality context,2022-03-07,article,https://api.openalex.org/works?filter=cites:W4221090702,Diverse Aspects of Tourism Research,Sociology and Political Science,Social Sciences,Diverse Aspects of Tourism Research; Sport and Mega-Event Impacts; COVID-19 Pandemic Impacts,"Social Sciences; Social Sciences; Economics, Econometrics and Finance",Social Sciences; Social Sciences; Social Sciences,Hospitality; Pandemic; Crisis Management; Hospitality management studies,Hospitality; Tourism; Pandemic; Context (archaeology); Coronavirus disease 2019 (COVID-19); Hospitality industry; Perception; Crisis management; Hospitality management studies; Public relations; Psychological resilience; Marketing; Business; Political science; Infectious disease (medical specialty); Psychology; Disease; Medicine; Geography; Social psychology; Archaeology; Pathology; Neuroscience; Law,,
