first_order_id,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,second_order_id
10.2903/j.efsa.2021.7108,"Animal Welfare, Stress and Food Safety",2023-11-30,book-chapter,Viral gastroenteritis research and epidemiology,Infectious Diseases,Health Sciences,Viral gastroenteritis research and epidemiology; Animal Disease Management and Epidemiology; Animal Behavior and Welfare Studies,Medicine; Agricultural and Biological Sciences; Veterinary,Health Sciences; Life Sciences; Health Sciences,,Animal welfare; Food safety; Welfare; Business; Stress (linguistics); Food science; Biology; Economics; Philosophy; Ecology; Market economy; Linguistics,,,10.1079/9781789249507.0004
10.2903/j.efsa.2022.7415,Seabird and sea duck mortalities were lower during the second breeding season in eastern Canada following the introduction of highly pathogenic avian influenza A H5Nx viruses,2024-10-31,article,Avian ecology and behavior,Ecology,Physical Sciences,Avian ecology and behavior; Influenza Virus Research Studies; Viral Infections and Vectors,Environmental Science; Medicine; Medicine,Physical Sciences; Health Sciences; Health Sciences,Highly pathogenic; Winter season,Seabird; Influenza A virus subtype H5N1; Biology; Seasonal breeder; Highly pathogenic; Zoology; Winter season; Fishery; Ecology; Virology; Virus; Predation; Climatology; Geology,,,10.1080/00063657.2024.2415161
10.2903/j.efsa.2022.7415,Mortality among scarce breeding gulls and terns during a highly pathogenic avian influenza (HPAI) H5N1 virus outbreak in Poland during 2023,2025-01-02,article,Viral Infections and Vectors,Infectious Diseases,Health Sciences,Viral Infections and Vectors; Influenza Virus Research Studies; Animal Virus Infections Studies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Highly pathogenic; Pandemic,Influenza A virus subtype H5N1; Highly pathogenic; Outbreak; Biology; Virus; Influenza A virus; Waterfowl; Avian influenza virus; Spring (device); Pandemic; Veterinary medicine; Zoology; Virology; Ecology; Coronavirus disease 2019 (COVID-19); Medicine; Disease; Internal medicine; Infectious disease (medical specialty); Habitat; Mechanical engineering; Engineering,,,10.1080/00063657.2024.2439131
10.2903/j.efsa.2021.7108,The highly pathogenic avian influenza epidemic 2021–2022 from the point of view of an Italian network of Wildlife Rescue Centres,2025-03-04,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; COVID-19 epidemiological studies,Medicine; Medicine; Mathematics,Health Sciences; Health Sciences; Physical Sciences,Highly pathogenic,Influenza A virus subtype H5N1; Wildlife; Virology; Highly pathogenic; Geography; Biology; Zoology; Environmental health; Ecology; Medicine; Virus,,,10.1080/00063657.2025.2452309
10.2903/j.efsa.2022.7415,The highly pathogenic avian influenza epidemic 2021–2022 from the point of view of an Italian network of Wildlife Rescue Centres,2025-03-04,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; COVID-19 epidemiological studies,Medicine; Medicine; Mathematics,Health Sciences; Health Sciences; Physical Sciences,Highly pathogenic,Influenza A virus subtype H5N1; Wildlife; Virology; Highly pathogenic; Geography; Biology; Zoology; Environmental health; Ecology; Medicine; Virus,,,10.1080/00063657.2025.2452309
10.2903/j.efsa.2022.7289,Using ring (band) recovery data to examine the impact of high pathogenicity avian influenza (HPAI) on wild bird populations,2025-05-02,article,Avian ecology and behavior,Ecology,Physical Sciences,Avian ecology and behavior; Animal Ecology and Behavior Studies; Rangeland and Wildlife Management,Environmental Science; Environmental Science; Environmental Science,Physical Sciences; Physical Sciences; Physical Sciences,Highly pathogenic; Bird flu,Influenza A virus subtype H5N1; Pathogenicity; Biology; Highly pathogenic; Zoology; Bird flu; Virology; Virus; Microbiology,,,10.1080/00063657.2025.2491797
10.2903/j.efsa.2022.7415,A real-time colourimetric reverse transcription loop-mediated isothermal amplification (RT-LAMP) assay for the rapid detection of highly pathogenic H5 clade 2.3.4.4b avian influenza viruses,2023-10-27,article,Biosensors and Analytical Detection,Biomedical Engineering,Physical Sciences,Biosensors and Analytical Detection; Influenza Virus Research Studies; Respiratory viral infections research,Engineering; Medicine; Medicine,Physical Sciences; Health Sciences; Health Sciences,Highly pathogenic; Flock,Reverse Transcription Loop-mediated Isothermal Amplification; Loop-mediated isothermal amplification; Virology; Highly pathogenic; Influenza A virus subtype H5N1; Clade; Biology; Outbreak; Flock; Influenza A virus; Virus; Reverse transcriptase; Gene; Polymerase chain reaction; Phylogenetic tree; Genetics; DNA; Paleontology,Animals; Colorimetry; Influenza A virus; Influenza in Birds; Molecular Diagnostic Techniques; Nucleic Acid Amplification Techniques; Poultry; Reverse Transcription; Sensitivity and Specificity,veterinary; genetics; diagnosis,10.1080/03079457.2023.2276849
10.1787/0b55736e-en,Subsidising innovation outside or within firms’ existing knowledge bases: which is best for radical innovation?,2025-04-17,article,Innovation Policy and R&D,Economics and Econometrics,Social Sciences,Innovation Policy and R&D; Innovation and Knowledge Management; Firm Innovation and Growth,"Economics, Econometrics and Finance; Business, Management and Accounting; Economics, Econometrics and Finance",Social Sciences; Social Sciences; Social Sciences,,Business; Industrial organization; Marketing; Economics,,,10.1080/10438599.2025.2486324
10.2903/j.efsa.2021.7108,"Dirty lives, wild birds, clean places, and exceptional health: a critical discourse analysis of Danish and Norwegian news coverage of avian influenza risk",2024-10-04,article,Climate Change Communication and Perception,Sociology and Political Science,Social Sciences,Climate Change Communication and Perception; Risk Perception and Management; Influenza Virus Research Studies,Social Sciences; Social Sciences; Medicine,Social Sciences; Social Sciences; Health Sciences,Norwegian; Danish; Critical Discourse Analysis,Norwegian; Danish; Influenza A virus subtype H5N1; Critical discourse analysis; Discourse analysis; Environmental health; Geography; Political science; Politics; Biology; Virology; Medicine; Linguistics; Virus; Philosophy; Ideology; Law,,,10.1080/13698575.2024.2412102
10.1787/0b55736e-en,The future is digital and sustainable: redefining media through twin transformation- <i>2024 special issue of the european media management association (emma)</i>,2025-07-21,article,University-Industry-Government Innovation Models,Management of Technology and Innovation,Social Sciences,University-Industry-Government Innovation Models; Big Data and Business Intelligence; Technology's Impact on Media,"Business, Management and Accounting; Business, Management and Accounting; Decision Sciences",Social Sciences; Social Sciences; Social Sciences,Media management; Association (psychology),Media management; Digital transformation; Association (psychology); Transformation (genetics); Political science; Sustainable development; Business; Media studies; Sociology; Public relations; Epistemology; Law; Philosophy; Biochemistry; Chemistry; Gene,,,10.1080/16522354.2025.2538161
10.2903/j.efsa.2021.7108,Novel H5N6 reassortants bearing the clade 2.3.4.4b HA gene of H5N8 virus have been detected in poultry and caused multiple human infections in China,2022-04-05,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Reassortment; H5N1 genetic structure,Reassortment; Biology; Influenza A virus subtype H5N1; Virology; Clade; Neuraminidase; Gene; Virus; Hemagglutinin (influenza); Genotype; H5N1 genetic structure; Genetics; Phylogenetics; Medicine; Disease; Pathology; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty),"Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N2 Subtype; Influenza A Virus, H5N8 Subtype; Influenza A virus; Influenza in Birds; Poultry Diseases; Animals; Birds; China; China; Ducks; Hemagglutinins; Humans; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N2 Subtype; Influenza A Virus, H5N8 Subtype; Influenza A virus; Influenza in Birds; Mice; Phylogeny; Poultry; Poultry Diseases",epidemiology; genetics; genetics; genetics; genetics; epidemiology; epidemiology,10.1080/22221751.2022.2063076
10.2903/j.efsa.2022.7289,Global dissemination of H5N1 influenza viruses bearing the clade 2.3.4.4b HA gene and biologic analysis of the ones detected in China,2022-06-14,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,H5N1 genetic structure; Medical microbiology,Influenza A virus subtype H5N1; Clade; Biology; Virology; Genotype; Hemagglutinin (influenza); H5N1 genetic structure; Virus; Gene; Phylogenetic tree; Medical microbiology; Genetics; Coronavirus disease 2019 (COVID-19); Medicine; Infectious disease (medical specialty); Disease; Pathology,"Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza in Birds; Influenza, Human; Animals; Animals, Wild; Birds; Chickens; China; China; Humans; Influenza in Birds; Influenza, Human; Mice; Phylogeny; Poultry",epidemiology; epidemiology; epidemiology,10.1080/22221751.2022.2088407
10.2903/j.efsa.2022.7415,Rapid mortality in captive bush dogs ( <i>Speothos venaticus</i> ) caused by influenza A of avian origin (H5N1) at a wildlife collection in the United Kingdom,2024-06-03,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Respiratory viral infections research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Highly pathogenic,Influenza A virus subtype H5N1; Clade; Biology; Wildlife; Zoology; Highly pathogenic; Veterinary medicine; Virology; Virus; Ecology; Phylogenetics; Medicine; Gene; Biochemistry,"Animals; Animals, Wild; Canidae; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Orthomyxoviridae Infections; United Kingdom",virology; pathogenicity; virology; veterinary; epidemiology,10.1080/22221751.2024.2361792
10.2903/j.efsa.2022.7289,Genomic characterization of highly pathogenic avian influenza A H5N1 virus newly emerged in dairy cattle,2024-07-15,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Highly pathogenic,Influenza A virus subtype H5N1; Virology; Biology; Highly pathogenic; Avian influenza virus; Virus; Influenza A virus,"Animals; Birds; Cattle; Cattle Diseases; Genome, Viral; Genotype; Humans; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Mutation; Orthomyxoviridae Infections; Phylogeny; Reassortant Viruses; Viral Proteins",virology; virology; genetics; virology; virology; genetics; genetics,10.1080/22221751.2024.2380421
10.2903/j.efsa.2022.7289,"Experimental infection of Chickens, Pekin ducks, Eurasian wigeons and Barnacle geese with two recent highly pathogenic avian influenza H5N1 clade 2.3.4.4b viruses",2024-09-02,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Viral Infections and Vectors,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Epizootic; Viral Shedding,Influenza A virus subtype H5N1; Biology; Virology; Virus; Epizootic; Influenza A virus; Viral shedding; Host (biology); Clade; Ecology; Phylogenetics; Gene; Genetics,"Animals; Chickens; Ducks; Geese; Genotype; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Poultry Diseases; Virus Shedding",virology; virology; virology; genetics; virology; virology,10.1080/22221751.2024.2399970
10.2903/j.efsa.2022.7289,Reassortment of newly emergent clade 2.3.4.4b A(H5N1) highly pathogenic avian influenza A viruses in Bangladesh.,2024-11-25,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Reassortment; Highly pathogenic,Influenza A virus subtype H5N1; Reassortment; Clade; Biology; Virology; Highly pathogenic; Influenza A virus; Gene; Virus; Phylogenetics; Genetics; Coronavirus disease 2019 (COVID-19); Medicine; Infectious disease (medical specialty); Disease; Pathology,,,10.1080/22221751.2024.2432351
10.1787/0b55736e-en,Hydrogen as a panacea for decarbonising everything? Exploring contested hydrogen pathways in Germany,2023-10-02,article,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Acceptance of Renewable Energy; Sustainability and Climate Change Governance; Hybrid Renewable Energy Systems,Social Sciences; Environmental Science; Energy,Social Sciences; Physical Sciences; Physical Sciences,Hydrogen technologies; Energy carrier,Panacea (medicine); Sustainability; Agency (philosophy); Hydrogen technologies; Climate change; Energy carrier; Hydrogen economy; Economics; Economic system; Political science; Renewable energy; Business; Hydrogen fuel; Hydrogen; Sociology; Engineering; Chemistry; Social science; Ecology; Medicine; Alternative medicine; Electrical engineering; Organic chemistry; Pathology; Biology,,,10.1088/1748-9326/acff0e
