core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1128/jvi.75.3.1205-1210.2001,Recombinant Poxviruses: Versatile Tools for Immunological Assays,2019-01-01,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Immunotherapy and Immune Responses,Immunology and Microbiology; Medicine; Immunology and Microbiology,Life Sciences; Health Sciences; Life Sciences,,Recombinant DNA; Virology; Biology; Computational biology; Biochemistry; Gene,"Immunoassay; Poxviridae; Recombination, Genetic; Animals; Cytokines; Cytokines; Cytotoxicity, Immunologic; Enzyme-Linked Immunospot Assay; Histocompatibility Antigens Class I; Histocompatibility Antigens Class I; Histocompatibility Antigens Class II; Histocompatibility Antigens Class II; Immunoassay; Mice; Peptides; Peptides; Poxviridae; Poxviridae Infections; Poxviridae Infections; Recombination, Genetic; Staining and Labeling; T-Lymphocytes; T-Lymphocytes",methods; genetics; genetics; None; None; metabolism; None; None; None; metabolism; None; metabolism; None; None; None; metabolism; None; None; virology; None; None; None; immunology,10.1007/978-1-4939-9450-2_16
10.1128/jvi.75.3.1205-1210.2001,Genetically Modified Microorganisms,2004-01-01,book-chapter,Genetically Modified Organisms Research,Plant Science,Life Sciences,Genetically Modified Organisms Research; CRISPR and Genetic Engineering; Transgenic Plants and Applications,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Scope (computer science); Genetically engineered; Bioethics,Scope (computer science); Biotechnology; Genetically engineered; Microorganism; Bioethics; Biology; Engineering ethics; Engineering; Computer science; Genetics; Gene; Bacteria; Programming language,,,10.1007/978-1-59259-801-4_4
10.1128/jvi.75.3.1205-1210.2001,Smallpox and Bioterrorism,2008-09-10,book-chapter,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; SARS-CoV-2 and COVID-19 Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Smallpox vaccine; Variola virus; Preparedness; Biological Warfare; Smallpox virus,Smallpox; Smallpox vaccine; Variola virus; Medicine; Preparedness; Vaccination; Biological warfare; Smallpox virus; Outbreak; Virology; Political science; Vaccinia; Law; Biochemistry; Chemistry; Gene; Recombinant DNA,,,10.1007/978-1-59745-326-4_2
10.1128/jvi.75.3.1205-1210.2001,Pharmacogenomics of Rare and Monogenic Disorders,2008-01-01,book-chapter,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; Genomics and Rare Diseases; Biochemical and Molecular Research,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Pharmacogenomics; Orphan drug; Rare disease,Pharmacogenomics; Disease; Medicine; Orphan drug; Rare disease; Computational biology; Bioinformatics; Intensive care medicine; Biology; Pathology,,,10.1007/978-1-59745-439-1_21
10.1128/jvi.75.3.1205-1210.2001,Development of Prophylactics and Therapeutics Against the Smallpox and Monkeypox Biothreat Agents,2008-01-01,book-chapter,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Transgenic Plants and Applications,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Monkeypox; Cowpox,Monkeypox; Smallpox; Virology; Cowpox; Biology; Vaccinia; Vaccination; Biochemistry; Gene; Recombinant DNA,,,10.1007/978-1-59745-569-5_17
10.1128/jvi.75.3.1205-1210.2001,Defense Against Biological Weapons (Biodefense),2009-01-01,book-chapter,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research; Viral Infections and Vectors,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biological Warfare; Biodefense; Lethality; Modern warfare,Biological warfare; Biodefense; Adversary; Organism; Computer security; Lethality; Modern warfare; Terrorism; Political science; Biology; Law; Computer science; Toxicology; Microbiology; Paleontology,,,10.1007/978-1-60327-297-1_23
10.1128/jvi.75.3.1205-1210.2001,DNA Synthesis Security,2012-01-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; CRISPR and Genetic Engineering; Genetically Modified Organisms Research,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,,DNA sequencing; Engineering; Biotechnology; Risk analysis (engineering); Computer science; DNA; Business; Biology; Genetics,"Biotechnology; DNA; Genetic Engineering; Safety; Biological Warfare; Biological Warfare; Biotechnology; Biotechnology; Biotechnology; Biotechnology; DNA; DNA; DNA; Genetic Engineering; Genetic Engineering; Genetic Engineering; Genetic Engineering; Oligodeoxyribonucleotides; Oligodeoxyribonucleotides; Oligodeoxyribonucleotides; Outsourced Services; Sequence Analysis, DNA",standards; biosynthesis; standards; None; prevention & control; None; economics; legislation & jurisprudence; ethics; None; chemistry; None; genetics; legislation & jurisprudence; None; ethics; economics; genetics; chemistry; None; None; None,10.1007/978-1-61779-564-0_21
10.1128/jvi.75.3.1205-1210.2001,Recombinant Poxviruses: Versatile Tools for Immunological Assays,2012-10-29,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Immunotherapy and Immune Responses,Immunology and Microbiology; Medicine; Immunology and Microbiology,Life Sciences; Health Sciences; Life Sciences,,Virology; Recombinant DNA; Biology; Computational biology; Genetics; Gene,"DNA, Recombinant; Immunoassay; Poxviridae; Amino Acid Sequence; Animals; Antigen Presentation; Antigens; Antigens; Antigens; CD4-Positive T-Lymphocytes; CD4-Positive T-Lymphocytes; CD4-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; Cell Line; DNA, Recombinant; Enzyme-Linked Immunospot Assay; Epitopes, T-Lymphocyte; Epitopes, T-Lymphocyte; Histocompatibility Antigens Class I; Histocompatibility Antigens Class I; Histocompatibility Antigens Class II; Histocompatibility Antigens Class II; Humans; Hybridomas; Hybridomas; Immunoassay; Mice; Peptides; Peptides; Peptides; Poxviridae; beta-Galactosidase; beta-Galactosidase",genetics; methods; genetics; None; None; None; immunology; chemistry; None; None; metabolism; immunology; None; metabolism; immunology; None; None; None; immunology; None; immunology; None; None; immunology; None; None; cytology; None; None; None; immunology; chemistry; None; genetics; None,10.1007/978-1-62703-218-6_18
10.1128/jvi.75.3.1205-1210.2001,Swords to Ploughshares and Back: The Continuing Threat of Immunomodulatory Research and Development,2019-01-01,book-chapter,Immune Cell Function and Interaction,Immunology,Life Sciences,Immune Cell Function and Interaction; Immunotherapy and Immune Responses; T-cell and B-cell Immunology,Immunology and Microbiology; Immunology and Microbiology; Immunology and Microbiology,Life Sciences; Life Sciences; Life Sciences,Scope (computer science),Harm; Scope (computer science); Engineering ethics; Human health; Political science; Environmental ethics; Engineering; Medicine; Risk analysis (engineering); Computer science; Environmental health; Law; Philosophy; Programming language,,,10.1007/978-3-030-03053-7_10
10.1128/jvi.75.3.1205-1210.2001,"Variola Virus: Clinical, Molecular, and Bioterrorism Perspectives",2019-01-01,book-chapter,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Rabies epidemiology and control,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Variola virus; Etiology,Smallpox; Variola virus; Disease; Virus; Etiology; Biology; Virology; Medicine; Immunology; Intensive care medicine; Pathology; Vaccinia; Vaccination; Genetics; Gene; Recombinant DNA,,,10.1007/978-3-030-03071-1_3
10.1128/jvi.75.3.1205-1210.2001,Biolaw and ‘the Dual-Use Dilemma’: The Freedom of Scientific Research in Relationship with ‘Traditional’ and Emerging Sciences and Technologies,2019-01-01,book-chapter,"Science, Research, and Medicine",Reproductive Medicine,Health Sciences,"Science, Research, and Medicine; Genetically Modified Organisms Research",Medicine; Agricultural and Biological Sciences,Health Sciences; Life Sciences,,Dilemma; Dual (grammatical number); Context (archaeology); Engineering ethics; Political science; Field (mathematics); Epistemology; Engineering; Geography; Philosophy; Mathematics; Linguistics; Archaeology; Pure mathematics,,,10.1007/978-3-030-05903-3_16
10.1128/jvi.75.3.1205-1210.2001,Designing a “Solution-Focused” Governance Paradigm for Synthetic Biology: Toward Improved Risk Assessment and Creative Regulatory Design,2019-11-28,book-chapter,Gene Regulatory Network Analysis,Molecular Biology,Life Sciences,"Gene Regulatory Network Analysis; Science, Research, and Medicine; Bioeconomy and Sustainability Development","Biochemistry, Genetics and Molecular Biology; Medicine; Agricultural and Biological Sciences",Life Sciences; Health Sciences; Life Sciences,Risk Governance,Risk analysis (engineering); Premise; Variety (cybernetics); Corporate governance; Risk management; Risk governance; Risk assessment; Management science; Computer science; Business; Engineering; Computer security; Artificial intelligence; Epistemology; Philosophy; Finance,,,10.1007/978-3-030-27264-7_9
10.1128/jvi.75.3.1205-1210.2001,Emerging Life Sciences: New Challenges to Strategic Stability,2019-09-27,book-chapter,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; Genetically Modified Organisms Research; Biotechnology and Related Fields,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Medicine",Life Sciences; Life Sciences; Health Sciences,Emerging Technologies; Biosecurity; Gene drive,Emerging technologies; Biosecurity; Scholarship; Parallels; Gene drive; Computer science; CRISPR; Data science; Management science; Political science; Engineering; Biology; Artificial intelligence; Operations management; Ecology; Law; Biochemistry; Gene,,,10.1007/978-3-030-28342-1_3
10.1128/jvi.75.3.1205-1210.2001,Dual-Use and Infectious Disease Research,2020-01-01,book-chapter,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Viral Infections and Outbreaks Research; Bacillus and Francisella bacterial research,"Medicine; Medicine; Biochemistry, Genetics and Molecular Biology",Health Sciences; Health Sciences; Life Sciences,Medical Research; Research Ethics; Bioethics,Dilemma; Harm; Infectious disease (medical specialty); Dual (grammatical number); Medical research; Context (archaeology); Political science; Research ethics; Bioethics; Engineering ethics; Disease; Medicine; Public relations; Geography; Law; Engineering; Philosophy; Literature; Archaeology; Epistemology; Pathology; Art,,,10.1007/978-3-030-39819-4_9
10.1128/jvi.75.3.1205-1210.2001,Regulatory Strategies and Factors Affecting Veterinary Viral Vector Development,2020-11-30,book-chapter,Animal Disease Management and Epidemiology,Agronomy and Crop Science,Life Sciences,Animal Disease Management and Epidemiology; Virus-based gene therapy research; Vector-Borne Animal Diseases,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Replication,Authorization; Vector (molecular biology); European union; Risk analysis (engineering); Replication (statistics); Quality (philosophy); Business; Virology; Biology; Computer science; Computer security; International trade; Genetics; Philosophy; Epistemology; Gene; Recombinant DNA,,,10.1007/978-3-030-51927-8_13
10.1128/jvi.75.3.1205-1210.2001,The Role of Adjuvants in the Application of Viral Vector Vaccines,2020-11-30,book-chapter,Viral gastroenteritis research and epidemiology,Infectious Diseases,Health Sciences,Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies; Virus-based gene therapy research,"Medicine; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Heterologous; Vaccine adjuvant,Adjuvant; Viral vector; Immune system; Heterologous; Vaccine adjuvant; Vector (molecular biology); Acquired immune system; Computational biology; Biology; Antigen; Virology; Immunology; Recombinant DNA; Gene; Genetics,,,10.1007/978-3-030-51927-8_4
10.1128/jvi.75.3.1205-1210.2001,Dual Use Research in the Biomedical Sciences,2021-01-01,book-chapter,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,"Bacillus and Francisella bacterial research; Biotechnology and Related Fields; Science, Research, and Medicine","Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Rocket (weapon); Ballistic missile,Harm; Rocket (weapon); Nuclear weapon; Ballistic missile; Dual (grammatical number); Human health; Engineering; Aeronautics; Engineering ethics; Political science; Missile; Medicine; Aerospace engineering; Environmental health; Law; Art; Literature,,,10.1007/978-3-030-70791-0_8
10.1128/jvi.75.3.1205-1210.2001,"Emerging Technologies, Risk, Peace, and Conflict",2023-01-01,book-chapter,"Neuroethics, Human Enhancement, Biomedical Innovations",Cognitive Neuroscience,Life Sciences,"Neuroethics, Human Enhancement, Biomedical Innovations; Innovation, Sustainability, Human-Machine Systems",Neuroscience; Social Sciences,Life Sciences; Social Sciences,,Political science,,,10.1007/978-3-031-24315-8_7
10.1128/jvi.75.3.1205-1210.2001,Conventional Operations and Means Incorporating Bioagents as Partial Effectors,2024-01-01,book-chapter,Animal testing and alternatives,Small Animals,Health Sciences,Animal testing and alternatives,Veterinary,Health Sciences,,Computer science,,,10.1007/978-3-031-60019-7_4
10.1128/jvi.75.3.1205-1210.2001,The GCBR After COVID-19,2024-01-01,book-chapter,Global Financial Regulation and Crises,Finance,Social Sciences,Global Financial Regulation and Crises,"Economics, Econometrics and Finance",Social Sciences,2019-20 coronavirus outbreak,Coronavirus disease 2019 (COVID-19); Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); 2019-20 coronavirus outbreak; Virology; Medicine; Internal medicine; Outbreak; Infectious disease (medical specialty); Disease,,,10.1007/978-3-031-60019-7_8
